1631,-4.060566,6.780379,-5.171475,0.008780,0.040174,-0.001463,27.466999,-53.571999,-4.767000,101113.960938,17.575485,34.459999,0.000000,0.000000
1651,-4.060566,6.780379,-5.171475,0.025009,0.005986,0.028867,27.466999,-54.026001,-4.540000,101113.960938,17.575485,34.459999,0.000000,0.000000
1672,-4.022259,6.818686,-5.286397,0.056005,0.015697,0.074629,27.240000,-53.799000,-4.540000,101114.125000,17.562281,34.459999,0.000000,0.000000
1692,-4.022259,6.818686,-5.286397,0.072899,0.060661,0.093519,27.466999,-53.799000,-4.767000,101114.125000,17.562281,34.459999,0.000000,0.000000
1711,-4.041412,6.837840,-5.190629,0.066913,0.075959,0.076890,27.013000,-54.026001,-4.313000,101114.125000,17.562281,34.459999,0.000000,0.000000
1731,-4.079720,6.837840,-5.133168,0.058931,0.041771,0.065982,27.013000,-54.026001,-4.313000,101114.125000,17.562281,34.459999,0.000000,0.000000
1752,-4.079720,6.837840,-5.133168,0.059331,0.000399,0.073964,27.013000,-54.026001,-4.313000,101114.125000,17.562281,34.459999,0.000000,0.000000
1771,-4.079720,6.837840,-5.171475,0.063055,-0.022349,0.080482,26.785999,-54.026001,-4.313000,101114.125000,17.562281,34.459999,0.000000,0.000000
1792,-4.060566,6.799533,-5.228936,0.063188,-0.018624,0.072101,26.785999,-54.252998,-4.086000,101114.125000,17.562281,34.459999,0.000000,0.000000
1811,-4.060566,6.799533,-5.228936,0.059996,0.011840,0.059464,27.013000,-54.252998,-4.086000,101114.125000,17.562281,34.459999,0.000000,0.000000
1832,-4.060566,6.780379,-5.267244,0.052812,0.050418,0.049087,26.785999,-54.026001,-4.086000,101114.296875,17.546434,34.459999,0.000000,0.000000
1851,-4.060566,6.761226,-5.228936,0.041904,0.075028,0.037514,26.785999,-54.252998,-3.859000,101114.296875,17.546434,34.459999,0.000000,0.000000
1871,-4.041412,6.761226,-5.228936,0.027670,0.082211,0.025009,26.785999,-54.252998,-3.859000,101114.296875,17.546434,34.459999,0.000000,0.000000
1892,-4.060566,6.780379,-5.248090,0.024078,0.063987,0.015032,26.785999,-54.252998,-3.632000,101114.296875,17.546434,34.459999,0.000000,0.000000
1912,-4.060566,6.780379,-5.248090,0.042436,0.017826,0.018491,26.785999,-54.252998,-3.859000,101114.125000,17.562281,34.459999,0.000000,0.000000
1931,-4.003105,6.818686,-5.286397,0.032991,0.056138,0.043633,26.785999,-54.252998,-3.859000,101114.125000,17.562281,34.459999,0.000000,0.000000
1951,-3.983952,6.761226,-5.267244,0.014500,0.116267,0.022216,26.785999,-54.252998,-3.632000,101114.539063,17.527948,34.459999,0.000000,0.000000
1971,-3.983952,6.761226,-5.267244,0.015564,0.121987,0.001330,26.785999,-54.252998,-3.632000,101114.539063,17.527948,34.459999,0.000000,0.000000
1992,-4.003105,6.780379,-5.190629,0.014367,0.093918,-0.001463,26.785999,-54.252998,-3.405000,101114.539063,17.527948,34.459999,0.000000,0.000000
2011,-3.983952,6.818686,-5.248090,-0.001463,0.079551,-0.003991,27.013000,-54.252998,-3.632000,101114.539063,17.527948,34.459999,0.000000,0.000000
2031,-3.983952,6.818686,-5.248090,-0.017161,0.085537,-0.015431,26.785999,-54.252998,-3.405000,101114.539063,17.527948,34.459999,0.000000,0.000000
2051,-3.964798,6.818686,-5.305551,-0.021418,0.091257,-0.025275,27.013000,-54.252998,-3.405000,101114.539063,17.527948,34.459999,0.000000,0.000000
2071,-3.964798,6.818686,-5.305551,-0.016895,0.085005,-0.019422,27.013000,-54.252998,-3.405000,101114.703125,17.512102,34.459999,0.000000,0.000000
2092,-3.907337,6.818686,-5.286397,-0.014633,0.074496,-0.006784,27.240000,-54.252998,-3.405000,101114.703125,17.512102,34.459999,0.000000,0.000000
2111,-3.888184,6.837840,-5.324705,-0.016895,0.069840,0.002528,26.785999,-54.252998,-3.405000,101114.703125,17.512102,34.459999,0.000000,0.000000
2132,-3.888184,6.837840,-5.324705,-0.018757,0.065716,0.004789,27.240000,-54.252998,-3.178000,101114.703125,17.512102,34.459999,0.000000,0.000000
2151,-3.888184,6.818686,-5.363012,-0.012638,0.056936,0.005720,27.013000,-54.026001,-3.405000,101114.539063,17.527948,34.459999,0.000000,0.000000
2171,-3.888184,6.818686,-5.363012,-0.005055,0.052679,0.005587,27.013000,-54.252998,-3.178000,101114.539063,17.527948,34.459999,0.000000,0.000000
2192,-3.888184,6.818686,-5.363012,-0.001463,0.055872,0.005986,27.240000,-54.026001,-3.178000,101114.539063,17.527948,34.459999,0.000000,0.000000
2212,-3.869030,6.799533,-5.343858,0.003725,0.050950,0.003725,27.240000,-54.252998,-3.405000,101114.539063,17.527948,34.459999,0.000000,0.000000
2231,-3.869030,6.799533,-5.286397,0.019023,-0.001995,-0.008115,27.013000,-54.252998,-3.178000,101114.953125,17.490974,34.459999,0.000000,0.000000
2251,-3.926491,6.837840,-5.286397,0.012505,-0.015830,0.018225,27.013000,-54.252998,-3.405000,101114.953125,17.490974,34.459999,0.000000,0.000000
2271,-3.869030,6.799533,-5.401319,-0.007317,0.022881,0.013835,27.240000,-54.252998,-3.178000,101114.953125,17.490974,34.459999,0.000000,0.000000
2292,-3.869030,6.799533,-5.401319,-0.002395,0.034986,-0.003060,27.013000,-54.252998,-3.178000,101114.953125,17.490974,34.459999,0.000000,0.000000
2311,-3.888184,6.837840,-5.363012,0.008913,0.022482,0.001330,27.013000,-54.252998,-3.178000,101114.953125,17.490974,34.459999,0.000000,0.000000
2331,-3.849876,6.837840,-5.343858,0.004523,0.009711,-0.000532,27.013000,-54.252998,-3.178000,101114.953125,17.490974,34.459999,0.000000,0.000000
2351,-3.849876,6.837840,-5.343858,-0.003326,0.005454,0.002661,27.466999,-54.026001,-3.178000,101114.781250,17.506821,34.459999,0.000000,0.000000
2371,-3.830723,6.780379,-5.401319,-0.003725,0.017161,0.010775,27.013000,-54.480000,-3.178000,101114.781250,17.506821,34.459999,0.000000,0.000000
2392,-3.888184,6.761226,-5.382165,-0.001596,0.042303,0.005321,27.240000,-54.252998,-3.178000,101114.453125,17.533230,34.459999,0.000000,0.000000
2411,-3.888184,6.761226,-5.382165,-0.003858,0.069175,-0.009578,27.240000,-54.252998,-2.951000,101114.453125,17.533230,34.459999,0.000000,0.000000
2431,-3.849876,6.837840,-5.363012,-0.013702,0.092854,-0.021151,27.240000,-54.252998,-2.951000,101114.281250,17.549076,34.459999,0.000000,0.000000
2451,-3.849876,6.837840,-5.363012,-0.021151,0.099771,-0.028867,27.240000,-54.252998,-2.951000,101114.281250,17.549076,34.459999,0.000000,0.000000
2471,-3.811569,6.856994,-5.401319,-0.021950,0.094450,-0.028734,27.240000,-54.026001,-2.951000,101114.109375,17.562281,34.459999,0.000000,0.000000
2492,-3.792415,6.837840,-5.401319,-0.015032,0.084207,-0.016895,27.240000,-54.252998,-2.951000,101114.109375,17.562281,34.459999,0.000000,0.000000
2511,-3.792415,6.837840,-5.401319,-0.006651,0.071569,-0.002661,27.240000,-54.252998,-2.724000,101114.109375,17.562281,34.459999,0.000000,0.000000
2531,-3.773262,6.818686,-5.363012,0.001995,0.051216,0.001596,27.240000,-54.252998,-2.951000,101114.109375,17.562281,34.459999,0.000000,0.000000
2551,-3.907337,6.856994,-5.248090,0.023945,-0.037780,-0.009711,27.466999,-54.252998,-2.951000,101113.953125,17.575485,34.459999,0.000000,0.000000
2571,-3.907337,6.856994,-5.248090,0.015963,-0.063720,0.032326,27.240000,-54.252998,-2.951000,101113.953125,17.575485,34.459999,0.000000,0.000000
2592,-3.830723,6.837840,-5.420473,-0.006651,-0.028202,0.030996,27.240000,-54.252998,-2.724000,101114.187500,17.556997,34.459999,0.000000,0.000000
2611,-3.830723,6.837840,-5.420473,0.008248,-0.030863,0.017427,27.240000,-54.252998,-2.951000,101114.187500,17.556997,34.459999,0.000000,0.000000
2631,-3.888184,6.818686,-5.382165,0.024078,-0.024344,0.023147,27.240000,-54.026001,-2.951000,101114.187500,17.556997,34.459999,0.000000,0.000000
2651,-3.888184,6.761226,-5.363012,0.012904,-0.004789,0.012106,27.240000,-54.252998,-2.724000,101114.187500,17.556997,34.459999,0.000000,0.000000
2671,-3.888184,6.761226,-5.363012,-0.004390,0.018491,0.000000,27.240000,-54.026001,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2692,-3.849876,6.761226,-5.420473,-0.008381,0.020220,-0.012106,27.240000,-54.026001,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2711,-3.830723,6.818686,-5.382165,-0.002661,0.001463,-0.006651,27.240000,-54.252998,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2731,-3.830723,6.818686,-5.382165,0.000133,-0.010509,0.004390,27.466999,-54.252998,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2751,-3.811569,6.837840,-5.363012,-0.005454,-0.007982,0.002794,27.240000,-54.252998,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2771,-3.830723,6.837840,-5.363012,-0.010775,-0.006784,-0.007450,27.240000,-54.026001,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2792,-3.830723,6.837840,-5.363012,-0.010509,-0.008514,-0.010908,27.466999,-54.252998,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2811,-3.773262,6.837840,-5.382165,-0.008514,-0.009312,-0.011440,27.240000,-54.252998,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2831,-3.773262,6.837840,-5.382165,-0.008248,-0.003991,-0.012106,27.466999,-54.252998,-2.951000,101114.023438,17.570202,34.459999,0.000000,0.000000
2851,-3.792415,6.837840,-5.401319,-0.008514,0.002395,-0.006784,27.240000,-54.252998,-3.178000,101114.023438,17.570202,34.459999,0.000000,0.000000
2871,-3.830723,6.818686,-5.401319,-0.002261,0.000931,-0.001862,27.466999,-54.252998,-2.951000,101114.234375,17.551716,34.470001,0.000000,0.000000
2892,-3.830723,6.818686,-5.401319,0.003326,-0.005853,-0.005454,27.240000,-54.252998,-3.178000,101114.234375,17.551716,34.470001,0.000000,0.000000
2911,-3.811569,6.837840,-5.363012,-0.000931,-0.011440,-0.011973,27.240000,-54.252998,-3.405000,101114.234375,17.551716,34.470001,0.000000,0.000000
2931,-3.773262,6.837840,-5.343858,-0.008248,-0.007583,-0.013968,27.240000,-54.252998,-2.951000,101114.234375,17.551716,34.470001,0.000000,0.000000
2951,-3.773262,6.837840,-5.343858,-0.008514,0.000798,-0.007317,27.240000,-54.252998,-2.951000,101114.234375,17.551716,34.470001,0.000000,0.000000
2971,-3.773262,6.876147,-5.343858,-0.003060,0.005720,-0.002794,27.240000,-54.252998,-3.178000,101114.234375,17.551716,34.470001,0.000000,0.000000
2992,-3.773262,6.876147,-5.343858,0.000931,0.010775,-0.009179,27.466999,-54.026001,-2.951000,101114.406250,17.538511,34.470001,0.000000,0.000000
3011,-3.754108,6.952762,-5.343858,0.004656,0.021551,-0.011307,27.466999,-54.026001,-2.951000,101114.406250,17.538511,34.470001,0.000000,0.000000
3031,-3.677494,6.933608,-5.286397,0.005188,0.032858,-0.004922,27.466999,-54.252998,-2.951000,101114.406250,17.538511,34.470001,0.000000,0.000000
3051,-3.677494,6.933608,-5.286397,0.003060,0.039243,0.005454,27.240000,-54.026001,-2.951000,101114.406250,17.538511,34.470001,0.000000,0.000000
3071,-3.620033,6.914454,-5.286397,0.007849,0.043101,0.023147,27.466999,-54.252998,-2.724000,101114.406250,17.538511,34.470001,0.000000,0.000000
3092,-3.581726,6.971915,-5.363012,0.022216,0.050551,0.043766,27.013000,-54.252998,-2.951000,101114.406250,17.538511,34.470001,0.000000,0.000000
3111,-3.581726,6.971915,-5.363012,0.043367,0.074895,0.082344,27.013000,-54.252998,-2.724000,101114.812500,17.504179,34.470001,0.000000,0.000000
3131,-3.466804,6.971915,-5.363012,0.068509,0.101500,0.128904,27.013000,-54.480000,-2.497000,101114.812500,17.504179,34.470001,0.000000,0.000000
3151,-3.466804,6.971915,-5.343858,0.096844,0.109881,0.155244,26.785999,-54.252998,-2.497000,101114.640625,17.517384,34.470001,0.000000,0.000000
3171,-3.409343,6.971915,-5.343858,0.103762,0.109881,0.150854,26.785999,-54.480000,-2.270000,101114.640625,17.517384,34.470001,0.000000,0.000000
3192,-3.313575,6.952762,-5.363012,0.091789,0.114936,0.140345,26.559000,-54.480000,-2.270000,101114.640625,17.517384,34.470001,0.000000,0.000000
3211,-3.313575,6.952762,-5.363012,0.079152,0.129702,0.130767,26.559000,-54.933998,-1.816000,101114.640625,17.517384,34.470001,0.000000,0.000000
3231,-3.313575,6.971915,-5.401319,0.053876,0.164157,0.093785,26.332001,-54.707001,-1.816000,101114.312500,17.546434,34.470001,0.000000,0.000000
3251,-3.734955,7.048530,-5.554548,0.017161,0.218565,0.043101,26.559000,-54.707001,-1.589000,101114.312500,17.546434,34.470001,0.000000,0.000000
3271,-3.734955,7.048530,-5.554548,-0.006252,0.285212,0.026872,26.559000,-54.933998,-1.362000,101114.585938,17.522665,34.470001,0.000000,0.000000
3292,-3.849876,6.761226,-5.631162,-0.003459,0.300112,0.001197,26.559000,-54.480000,-1.362000,101114.585938,17.522665,34.470001,0.000000,0.000000
3311,-3.639187,6.684611,-5.784391,0.013303,0.251423,-0.072766,27.013000,-54.707001,-1.135000,101114.585938,17.522665,34.470001,0.000000,0.000000
3331,-3.639187,6.684611,-5.784391,0.041771,0.249827,-0.130368,27.240000,-54.480000,-0.908000,101114.585938,17.522665,34.470001,0.000000,0.000000
3351,-3.869030,6.799533,-5.822699,0.075959,0.331772,-0.146730,27.466999,-54.480000,-0.454000,101114.421875,17.535870,34.470001,0.000000,0.000000
3371,-3.869030,6.799533,-5.822699,0.099505,0.408796,-0.156574,27.466999,-54.480000,-0.227000,101114.421875,17.535870,34.470001,0.000000,0.000000
